1.00E+00	20	800	0.1708932617	1	0	1.43E+00
1.00E+00	20	800	0.2022511438	1	0	1.34E+00
1.00E+00	20	800	0.2336303469	1	0	1.21E+00
1.00E+00	20	800	0.2725198774	1	0	1.10E+00
1.00E+00	20	800	0.3252094345	1	0	9.36E-01
1.00E+00	20	800	0.3565779772	1	0	8.30E-01
1.00E+00	20	800	0.3992413272	1	0	6.81E-01
1.00E+00	20	800	0.433093768	1	0	6.17E-01
1.00E+00	20	800	0.4970568116	1	0	4.57E-01
1.00E+00	20	800	0.5321778528	1	0	3.62E-01
1.00E+00	20	800	0.5622831253	1	0	2.77E-01
1.00E+00	20	800	0.5973881757	1	0	2.13E-01
1.00E+00	80	800	-0.0008421052632	0.85	0.15	5.39E-01
1.00E+00	80	800	0.02526315789	0.85	0.15	5.15E-01
1.00E+00	80	800	0.05389473684	0.85	0.15	4.85E-01
1.00E+00	80	800	0.1010526316	0.85	0.15	4.32E-01
1.00E+00	80	800	0.1254736842	0.85	0.15	4.08E-01
1.00E+00	80	800	0.16	0.85	0.15	3.84E-01
1.00E+00	80	800	0.1869473684	0.85	0.15	3.60E-01
1.00E+00	80	800	0.2012631579	0.85	0.15	3.43E-01
1.00E+00	80	800	0.2298947368	0.85	0.15	3.25E-01
1.00E+00	80	800	0.2534736842	0.85	0.15	3.13E-01
1.00E+00	80	800	0.2846315789	0.85	0.15	2.83E-01
1.00E+00	80	800	0.3124210526	0.85	0.15	2.65E-01
1.00E+00	80	800	0.3494736842	0.85	0.15	2.29E-01
1.00E+00	80	800	0.3747368421	0.85	0.15	2.17E-01
1.00E+00	80	800	0.4	0.85	0.15	1.93E-01
1.00E+00	4.00E+01	800	0.0008421052632	0.85	0.15	7.15E-01
1.00E+00	4.00E+01	800	0.01768421053	0.85	0.15	6.68E-01
1.00E+00	4.00E+01	800	0.04378947368	0.85	0.15	6.09E-01
1.00E+00	4.00E+01	800	0.07831578947	0.85	0.15	5.38E-01
1.00E+00	4.00E+01	800	0.1010526316	0.85	0.15	4.85E-01
1.00E+00	4.00E+01	800	0.1305263158	0.85	0.15	4.67E-01
1.00E+00	4.00E+01	800	0.1642105263	0.85	0.15	4.49E-01
1.00E+00	4.00E+01	800	0.2004210526	0.85	0.15	4.31E-01
1.00E+00	4.00E+01	800	0.2315789474	0.85	0.15	3.95E-01
1.00E+00	4.00E+01	800	0.272	0.85	0.15	3.53E-01
1.00E+00	4.00E+01	800	0.3107368421	0.85	0.15	3.12E-01
1.00E+00	4.00E+01	800	0.3604210526	0.85	0.15	2.64E-01
1.00E+00	4.00E+01	800	0.4	0.85	0.15	2.28E-01
1.00E+00	9.09E+00	800	0.0008421052632	0.85	0.15	1.18E+00
1.00E+00	9.09E+00	800	0.02947368421	0.85	0.15	1.11E+00
1.00E+00	9.09E+00	800	0.06989473684	0.85	0.15	9.95E-01
1.00E+00	9.09E+00	800	0.1018947368	0.85	0.15	9.01E-01
1.00E+00	9.09E+00	800	0.1355789474	0.85	0.15	8.18E-01
1.00E+00	9.09E+00	800	0.1717894737	0.85	0.15	7.24E-01
1.00E+00	9.09E+00	800	0.1995789474	0.85	0.15	6.53E-01
1.00E+00	9.09E+00	800	0.2307368421	0.85	0.15	5.94E-01
1.00E+00	9.09E+00	800	0.2635789474	0.85	0.15	5.29E-01
1.00E+00	9.09E+00	800	0.3031578947	0.85	0.15	4.52E-01
1.00E+00	9.09E+00	800	0.3343157895	0.85	0.15	3.99E-01
1.00E+00	9.09E+00	800	0.3612631579	0.85	0.15	3.40E-01
1.00E+00	9.09E+00	800	0.3873684211	0.85	0.15	2.93E-01
